id,IRB,Opinion1,Opinion2,Opinion3,Opinion4,Opinion5,Responsibility1,Responsibility2,Responsibility3,Responsibility4,Responsibility5,Responsibility6,Responsibility7,Responsibility8,ResponsibilityRank1,ResponsibilityRank2,ResponsibilityRank3,Farmer1,Farmer2,Farmer3,Farmer4,Farmer5,Farmer6,Farmer7,Environactive1,Environactive2,Environactive3,Environactive4,Environactive5,Environactive6,Environactive7,Environactive8,Environactive9,before,h_A_B,h_C_D,Q_7_choice,NOpay1,NOpay2,NOpay3,NOpay4,NOpay5,NOpay6,NOpay7,NOpay8,Q9r8oe,AttriRank1,AttriRank2,AttriRank3,AttriRank4,ChExper1,ChExper2,ChExper3,ImpChoice,Q12r7oe,D1,D2,D3,D4,D5,D6,D7,D8,D8r3oe,D9,D10,LOI,hD3,BLOCK,variable,choice,nu1,nu2,nu3,se1,se2,se3,po1,po2,po3,ph1,ph2,ph3,pr1,pr2,pr3,Opinion11,Opinion12,Opinion13,Opinion14,Opinion15,Farmer11,Farmer12,Farmer13,Farmer14,Farmer15,Farmer16,Farmer17,Environactive11,Environactive12,Environactive13,Environactive14,Environactive15,Environactive16,Environactive17,Environactive18,Environactive19,Opinion1_ranked,Opinion2_ranked,Opinion3_ranked,Opinion4_ranked,Opinion5_ranked
619,1,2,4,2,2,2,4,4,4,4,4,4,4,4,6,7,3,2,2,1,2,2,2,1,1,2,2,1,1,2,1,2,1,yes,B,D,2,0,1,1,1,0,1,0,0,NA,1,2,4,3,3,4,4,3,NA,37,2,1955,1,1,2,0,1,NA,3,3,353,5,3,choice_13,2,50,70,0,100,150,0,4,6,0,150,100,0,25,100,0,200,400,200,200,200,200,200,100,200,200,200,100,100,200,200,100,100,200,100,200,100,4,2,4,4,4
619,1,2,4,2,2,2,4,4,4,4,4,4,4,4,6,7,3,2,2,1,2,2,2,1,1,2,2,1,1,2,1,2,1,yes,B,D,2,0,1,1,1,0,1,0,0,NA,1,2,4,3,3,4,4,3,NA,37,2,1955,1,1,2,0,1,NA,3,3,353,5,3,choice_14,1,90,70,0,100,50,0,2,4,0,150,50,0,50,25,0,200,400,200,200,200,200,200,100,200,200,200,100,100,200,200,100,100,200,100,200,100,4,2,4,4,4
619,1,2,4,2,2,2,4,4,4,4,4,4,4,4,6,7,3,2,2,1,2,2,2,1,1,2,2,1,1,2,1,2,1,yes,B,D,2,0,1,1,1,0,1,0,0,NA,1,2,4,3,3,4,4,3,NA,37,2,1955,1,1,2,0,1,NA,3,3,353,5,3,choice_15,2,70,50,0,100,50,0,6,2,0,50,100,0,200,50,0,200,400,200,200,200,200,200,100,200,200,200,100,100,200,200,100,100,200,100,200,100,4,2,4,4,4
619,1,2,4,2,2,2,4,4,4,4,4,4,4,4,6,7,3,2,2,1,2,2,2,1,1,2,2,1,1,2,1,2,1,yes,B,D,2,0,1,1,1,0,1,0,0,NA,1,2,4,3,3,4,4,3,NA,37,2,1955,1,1,2,0,1,NA,3,3,353,5,3,choice_16,2,50,90,0,50,100,0,6,4,0,50,150,0,100,200,0,200,400,200,200,200,200,200,100,200,200,200,100,100,200,200,100,100,200,100,200,100,4,2,4,4,4
619,1,2,4,2,2,2,4,4,4,4,4,4,4,4,6,7,3,2,2,1,2,2,2,1,1,2,2,1,1,2,1,2,1,yes,B,D,2,0,1,1,1,0,1,0,0,NA,1,2,4,3,3,4,4,3,NA,37,2,1955,1,1,2,0,1,NA,3,3,353,5,3,choice_17,2,90,50,0,50,150,0,6,2,0,50,150,0,50,100,0,200,400,200,200,200,200,200,100,200,200,200,100,100,200,200,100,100,200,100,200,100,4,2,4,4,4
619,1,2,4,2,2,2,4,4,4,4,4,4,4,4,6,7,3,2,2,1,2,2,2,1,1,2,2,1,1,2,1,2,1,yes,B,D,2,0,1,1,1,0,1,0,0,NA,1,2,4,3,3,4,4,3,NA,37,2,1955,1,1,2,0,1,NA,3,3,353,5,3,choice_18,1,90,70,0,100,150,0,4,6,0,100,150,0,100,50,0,200,400,200,200,200,200,200,100,200,200,200,100,100,200,200,100,100,200,100,200,100,4,2,4,4,4
625,1,2,5,1,2,3,2,4,3,4,2,5,4,4,2,1,3,2,2,1,2,2,2,1,1,2,2,1,2,1,1,2,1,yes,A,C,2,0,0,0,0,0,1,0,0,NA,2,1,3,4,5,5,5,2,NA,50,3,1942,2,3,1,0,1,NA,3,3,601,6,3,choice_13,2,50,70,0,100,150,0,4,6,0,150,100,0,25,100,0,200,500,100,200,300,200,200,100,200,200,200,100,100,200,200,100,200,100,100,200,100,4,1,5,4,3
625,1,2,5,1,2,3,2,4,3,4,2,5,4,4,2,1,3,2,2,1,2,2,2,1,1,2,2,1,2,1,1,2,1,yes,A,C,2,0,0,0,0,0,1,0,0,NA,2,1,3,4,5,5,5,2,NA,50,3,1942,2,3,1,0,1,NA,3,3,601,6,3,choice_14,1,90,70,0,100,50,0,2,4,0,150,50,0,50,25,0,200,500,100,200,300,200,200,100,200,200,200,100,100,200,200,100,200,100,100,200,100,4,1,5,4,3
625,1,2,5,1,2,3,2,4,3,4,2,5,4,4,2,1,3,2,2,1,2,2,2,1,1,2,2,1,2,1,1,2,1,yes,A,C,2,0,0,0,0,0,1,0,0,NA,2,1,3,4,5,5,5,2,NA,50,3,1942,2,3,1,0,1,NA,3,3,601,6,3,choice_15,2,70,50,0,100,50,0,6,2,0,50,100,0,200,50,0,200,500,100,200,300,200,200,100,200,200,200,100,100,200,200,100,200,100,100,200,100,4,1,5,4,3
625,1,2,5,1,2,3,2,4,3,4,2,5,4,4,2,1,3,2,2,1,2,2,2,1,1,2,2,1,2,1,1,2,1,yes,A,C,2,0,0,0,0,0,1,0,0,NA,2,1,3,4,5,5,5,2,NA,50,3,1942,2,3,1,0,1,NA,3,3,601,6,3,choice_16,2,50,90,0,50,100,0,6,4,0,50,150,0,100,200,0,200,500,100,200,300,200,200,100,200,200,200,100,100,200,200,100,200,100,100,200,100,4,1,5,4,3
625,1,2,5,1,2,3,2,4,3,4,2,5,4,4,2,1,3,2,2,1,2,2,2,1,1,2,2,1,2,1,1,2,1,yes,A,C,2,0,0,0,0,0,1,0,0,NA,2,1,3,4,5,5,5,2,NA,50,3,1942,2,3,1,0,1,NA,3,3,601,6,3,choice_17,1,90,50,0,50,150,0,6,2,0,50,150,0,50,100,0,200,500,100,200,300,200,200,100,200,200,200,100,100,200,200,100,200,100,100,200,100,4,1,5,4,3
625,1,2,5,1,2,3,2,4,3,4,2,5,4,4,2,1,3,2,2,1,2,2,2,1,1,2,2,1,2,1,1,2,1,yes,A,C,2,0,0,0,0,0,1,0,0,NA,2,1,3,4,5,5,5,2,NA,50,3,1942,2,3,1,0,1,NA,3,3,601,6,3,choice_18,2,90,70,0,100,150,0,4,6,0,100,150,0,100,50,0,200,500,100,200,300,200,200,100,200,200,200,100,100,200,200,100,200,100,100,200,100,4,1,5,4,3
626,1,2,3,2,2,4,1,1,1,1,5,5,5,5,6,5,8,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,yes,A,D,4,0,0,0,0,0,0,0,1,govenment needs to stoptaxing and creating new taxes,1,3,2,4,5,5,3,5,NA,82,5,1971,1,5,1,0,1,NA,7,1,487,4,3,choice_13,3,50,70,0,100,150,0,4,6,0,150,100,0,25,100,0,200,300,200,200,400,200,100,100,100,100,200,100,200,200,100,100,100,100,100,100,100,4,3,4,4,2
626,1,2,3,2,2,4,1,1,1,1,5,5,5,5,6,5,8,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,yes,A,D,4,0,0,0,0,0,0,0,1,govenment needs to stoptaxing and creating new taxes,1,3,2,4,5,5,3,5,NA,82,5,1971,1,5,1,0,1,NA,7,1,487,4,3,choice_14,3,90,70,0,100,50,0,2,4,0,150,50,0,50,25,0,200,300,200,200,400,200,100,100,100,100,200,100,200,200,100,100,100,100,100,100,100,4,3,4,4,2
626,1,2,3,2,2,4,1,1,1,1,5,5,5,5,6,5,8,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,yes,A,D,4,0,0,0,0,0,0,0,1,govenment needs to stoptaxing and creating new taxes,1,3,2,4,5,5,3,5,NA,82,5,1971,1,5,1,0,1,NA,7,1,487,4,3,choice_15,3,70,50,0,100,50,0,6,2,0,50,100,0,200,50,0,200,300,200,200,400,200,100,100,100,100,200,100,200,200,100,100,100,100,100,100,100,4,3,4,4,2
626,1,2,3,2,2,4,1,1,1,1,5,5,5,5,6,5,8,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,yes,A,D,4,0,0,0,0,0,0,0,1,govenment needs to stoptaxing and creating new taxes,1,3,2,4,5,5,3,5,NA,82,5,1971,1,5,1,0,1,NA,7,1,487,4,3,choice_16,3,50,90,0,50,100,0,6,4,0,50,150,0,100,200,0,200,300,200,200,400,200,100,100,100,100,200,100,200,200,100,100,100,100,100,100,100,4,3,4,4,2
626,1,2,3,2,2,4,1,1,1,1,5,5,5,5,6,5,8,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,yes,A,D,4,0,0,0,0,0,0,0,1,govenment needs to stoptaxing and creating new taxes,1,3,2,4,5,5,3,5,NA,82,5,1971,1,5,1,0,1,NA,7,1,487,4,3,choice_17,3,90,50,0,50,150,0,6,2,0,50,150,0,50,100,0,200,300,200,200,400,200,100,100,100,100,200,100,200,200,100,100,100,100,100,100,100,4,3,4,4,2
626,1,2,3,2,2,4,1,1,1,1,5,5,5,5,6,5,8,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,yes,A,D,4,0,0,0,0,0,0,0,1,govenment needs to stoptaxing and creating new taxes,1,3,2,4,5,5,3,5,NA,82,5,1971,1,5,1,0,1,NA,7,1,487,4,3,choice_18,3,90,70,0,100,150,0,4,6,0,100,150,0,100,50,0,200,300,200,200,400,200,100,100,100,100,200,100,200,200,100,100,100,100,100,100,100,4,3,4,4,2
630,1,2,4,4,4,4,4,3,4,5,5,5,4,4,6,4,7,2,2,1,1,1,2,1,1,2,2,1,2,1,1,1,1,yes,B,C,4,0,1,0,1,0,1,0,0,NA,1,3,2,4,2,4,3,4,NA,94,3,1954,2,1,2,0,1,NA,6,3,608,6,3,choice_13,3,50,70,0,100,150,0,4,6,0,150,100,0,25,100,0,200,400,400,400,400,200,200,100,100,100,200,100,100,200,200,100,200,100,100,100,100,4,2,2,2,2
630,1,2,4,4,4,4,4,3,4,5,5,5,4,4,6,4,7,2,2,1,1,1,2,1,1,2,2,1,2,1,1,1,1,yes,B,C,4,0,1,0,1,0,1,0,0,NA,1,3,2,4,2,4,3,4,NA,94,3,1954,2,1,2,0,1,NA,6,3,608,6,3,choice_14,3,90,70,0,100,50,0,2,4,0,150,50,0,50,25,0,200,400,400,400,400,200,200,100,100,100,200,100,100,200,200,100,200,100,100,100,100,4,2,2,2,2
630,1,2,4,4,4,4,4,3,4,5,5,5,4,4,6,4,7,2,2,1,1,1,2,1,1,2,2,1,2,1,1,1,1,yes,B,C,4,0,1,0,1,0,1,0,0,NA,1,3,2,4,2,4,3,4,NA,94,3,1954,2,1,2,0,1,NA,6,3,608,6,3,choice_15,3,70,50,0,100,50,0,6,2,0,50,100,0,200,50,0,200,400,400,400,400,200,200,100,100,100,200,100,100,200,200,100,200,100,100,100,100,4,2,2,2,2
630,1,2,4,4,4,4,4,3,4,5,5,5,4,4,6,4,7,2,2,1,1,1,2,1,1,2,2,1,2,1,1,1,1,yes,B,C,4,0,1,0,1,0,1,0,0,NA,1,3,2,4,2,4,3,4,NA,94,3,1954,2,1,2,0,1,NA,6,3,608,6,3,choice_16,3,50,90,0,50,100,0,6,4,0,50,150,0,100,200,0,200,400,400,400,400,200,200,100,100,100,200,100,100,200,200,100,200,100,100,100,100,4,2,2,2,2
630,1,2,4,4,4,4,4,3,4,5,5,5,4,4,6,4,7,2,2,1,1,1,2,1,1,2,2,1,2,1,1,1,1,yes,B,C,4,0,1,0,1,0,1,0,0,NA,1,3,2,4,2,4,3,4,NA,94,3,1954,2,1,2,0,1,NA,6,3,608,6,3,choice_17,3,90,50,0,50,150,0,6,2,0,50,150,0,50,100,0,200,400,400,400,400,200,200,100,100,100,200,100,100,200,200,100,200,100,100,100,100,4,2,2,2,2
630,1,2,4,4,4,4,4,3,4,5,5,5,4,4,6,4,7,2,2,1,1,1,2,1,1,2,2,1,2,1,1,1,1,yes,B,C,4,0,1,0,1,0,1,0,0,NA,1,3,2,4,2,4,3,4,NA,94,3,1954,2,1,2,0,1,NA,6,3,608,6,3,choice_18,3,90,70,0,100,150,0,4,6,0,100,150,0,100,50,0,200,400,400,400,400,200,200,100,100,100,200,100,100,200,200,100,200,100,100,100,100,4,2,2,2,2
637,1,1,5,1,2,1,1,1,1,1,5,5,5,4,6,5,7,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,no,B,D,3,0,0,0,0,0,1,0,0,NA,1,2,4,3,4,5,5,5,NA,77,2,1949,1,1,2,0,1,NA,7,4,710,6,3,choice_13,2,50,70,0,100,150,0,4,6,0,150,100,0,25,100,0,100,500,100,200,100,200,200,100,200,200,200,100,200,200,200,200,200,100,200,200,100,5,1,5,4,5
637,1,1,5,1,2,1,1,1,1,1,5,5,5,4,6,5,7,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,no,B,D,3,0,0,0,0,0,1,0,0,NA,1,2,4,3,4,5,5,5,NA,77,2,1949,1,1,2,0,1,NA,7,4,710,6,3,choice_14,1,90,70,0,100,50,0,2,4,0,150,50,0,50,25,0,100,500,100,200,100,200,200,100,200,200,200,100,200,200,200,200,200,100,200,200,100,5,1,5,4,5
637,1,1,5,1,2,1,1,1,1,1,5,5,5,4,6,5,7,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,no,B,D,3,0,0,0,0,0,1,0,0,NA,1,2,4,3,4,5,5,5,NA,77,2,1949,1,1,2,0,1,NA,7,4,710,6,3,choice_15,1,70,50,0,100,50,0,6,2,0,50,100,0,200,50,0,100,500,100,200,100,200,200,100,200,200,200,100,200,200,200,200,200,100,200,200,100,5,1,5,4,5
637,1,1,5,1,2,1,1,1,1,1,5,5,5,4,6,5,7,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,no,B,D,3,0,0,0,0,0,1,0,0,NA,1,2,4,3,4,5,5,5,NA,77,2,1949,1,1,2,0,1,NA,7,4,710,6,3,choice_16,2,50,90,0,50,100,0,6,4,0,50,150,0,100,200,0,100,500,100,200,100,200,200,100,200,200,200,100,200,200,200,200,200,100,200,200,100,5,1,5,4,5
637,1,1,5,1,2,1,1,1,1,1,5,5,5,4,6,5,7,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,no,B,D,3,0,0,0,0,0,1,0,0,NA,1,2,4,3,4,5,5,5,NA,77,2,1949,1,1,2,0,1,NA,7,4,710,6,3,choice_17,1,90,50,0,50,150,0,6,2,0,50,150,0,50,100,0,100,500,100,200,100,200,200,100,200,200,200,100,200,200,200,200,200,100,200,200,100,5,1,5,4,5
637,1,1,5,1,2,1,1,1,1,1,5,5,5,4,6,5,7,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,no,B,D,3,0,0,0,0,0,1,0,0,NA,1,2,4,3,4,5,5,5,NA,77,2,1949,1,1,2,0,1,NA,7,4,710,6,3,choice_18,2,90,70,0,100,150,0,4,6,0,100,150,0,100,50,0,100,500,100,200,100,200,200,100,200,200,200,100,200,200,200,200,200,100,200,200,100,5,1,5,4,5
642,1,1,5,2,4,4,4,4,4,4,4,4,4,4,1,5,6,2,1,1,2,2,2,1,2,2,2,1,2,1,1,2,1,no,A,C,1,0,1,0,0,0,0,0,0,NA,1,2,3,4,4,2,4,4,NA,77,5,1952,2,2,1,0,2,NA,2,1,338,6,3,choice_13,3,50,70,0,100,150,0,4,6,0,150,100,0,25,100,0,100,500,200,400,400,200,100,100,200,200,200,100,200,200,200,100,200,100,100,200,100,5,1,4,2,2
642,1,1,5,2,4,4,4,4,4,4,4,4,4,4,1,5,6,2,1,1,2,2,2,1,2,2,2,1,2,1,1,2,1,no,A,C,1,0,1,0,0,0,0,0,0,NA,1,2,3,4,4,2,4,4,NA,77,5,1952,2,2,1,0,2,NA,2,1,338,6,3,choice_14,3,90,70,0,100,50,0,2,4,0,150,50,0,50,25,0,100,500,200,400,400,200,100,100,200,200,200,100,200,200,200,100,200,100,100,200,100,5,1,4,2,2
642,1,1,5,2,4,4,4,4,4,4,4,4,4,4,1,5,6,2,1,1,2,2,2,1,2,2,2,1,2,1,1,2,1,no,A,C,1,0,1,0,0,0,0,0,0,NA,1,2,3,4,4,2,4,4,NA,77,5,1952,2,2,1,0,2,NA,2,1,338,6,3,choice_15,3,70,50,0,100,50,0,6,2,0,50,100,0,200,50,0,100,500,200,400,400,200,100,100,200,200,200,100,200,200,200,100,200,100,100,200,100,5,1,4,2,2
642,1,1,5,2,4,4,4,4,4,4,4,4,4,4,1,5,6,2,1,1,2,2,2,1,2,2,2,1,2,1,1,2,1,no,A,C,1,0,1,0,0,0,0,0,0,NA,1,2,3,4,4,2,4,4,NA,77,5,1952,2,2,1,0,2,NA,2,1,338,6,3,choice_16,3,50,90,0,50,100,0,6,4,0,50,150,0,100,200,0,100,500,200,400,400,200,100,100,200,200,200,100,200,200,200,100,200,100,100,200,100,5,1,4,2,2
642,1,1,5,2,4,4,4,4,4,4,4,4,4,4,1,5,6,2,1,1,2,2,2,1,2,2,2,1,2,1,1,2,1,no,A,C,1,0,1,0,0,0,0,0,0,NA,1,2,3,4,4,2,4,4,NA,77,5,1952,2,2,1,0,2,NA,2,1,338,6,3,choice_17,3,90,50,0,50,150,0,6,2,0,50,150,0,50,100,0,100,500,200,400,400,200,100,100,200,200,200,100,200,200,200,100,200,100,100,200,100,5,1,4,2,2
642,1,1,5,2,4,4,4,4,4,4,4,4,4,4,1,5,6,2,1,1,2,2,2,1,2,2,2,1,2,1,1,2,1,no,A,C,1,0,1,0,0,0,0,0,0,NA,1,2,3,4,4,2,4,4,NA,77,5,1952,2,2,1,0,2,NA,2,1,338,6,3,choice_18,3,90,70,0,100,150,0,4,6,0,100,150,0,100,50,0,100,500,200,400,400,200,100,100,200,200,200,100,200,200,200,100,200,100,100,200,100,5,1,4,2,2
652,1,2,4,2,4,4,4,4,5,4,4,5,5,4,7,6,4,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,1,yes,B,C,1,0,0,0,1,0,0,1,0,NA,2,3,1,4,4,3,4,5,NA,6,2,1967,2,1,2,0,1,NA,6,5,1025,4,3,choice_13,1,50,70,0,100,150,0,4,6,0,150,100,0,25,100,0,200,400,200,400,400,200,200,200,100,200,200,100,100,200,200,200,200,200,100,200,100,4,2,4,2,2
652,1,2,4,2,4,4,4,4,5,4,4,5,5,4,7,6,4,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,1,yes,B,C,1,0,0,0,1,0,0,1,0,NA,2,3,1,4,4,3,4,5,NA,6,2,1967,2,1,2,0,1,NA,6,5,1025,4,3,choice_14,2,90,70,0,100,50,0,2,4,0,150,50,0,50,25,0,200,400,200,400,400,200,200,200,100,200,200,100,100,200,200,200,200,200,100,200,100,4,2,4,2,2
652,1,2,4,2,4,4,4,4,5,4,4,5,5,4,7,6,4,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,1,yes,B,C,1,0,0,0,1,0,0,1,0,NA,2,3,1,4,4,3,4,5,NA,6,2,1967,2,1,2,0,1,NA,6,5,1025,4,3,choice_15,2,70,50,0,100,50,0,6,2,0,50,100,0,200,50,0,200,400,200,400,400,200,200,200,100,200,200,100,100,200,200,200,200,200,100,200,100,4,2,4,2,2
652,1,2,4,2,4,4,4,4,5,4,4,5,5,4,7,6,4,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,1,yes,B,C,1,0,0,0,1,0,0,1,0,NA,2,3,1,4,4,3,4,5,NA,6,2,1967,2,1,2,0,1,NA,6,5,1025,4,3,choice_16,3,50,90,0,50,100,0,6,4,0,50,150,0,100,200,0,200,400,200,400,400,200,200,200,100,200,200,100,100,200,200,200,200,200,100,200,100,4,2,4,2,2
652,1,2,4,2,4,4,4,4,5,4,4,5,5,4,7,6,4,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,1,yes,B,C,1,0,0,0,1,0,0,1,0,NA,2,3,1,4,4,3,4,5,NA,6,2,1967,2,1,2,0,1,NA,6,5,1025,4,3,choice_17,1,90,50,0,50,150,0,6,2,0,50,150,0,50,100,0,200,400,200,400,400,200,200,200,100,200,200,100,100,200,200,200,200,200,100,200,100,4,2,4,2,2
652,1,2,4,2,4,4,4,4,5,4,4,5,5,4,7,6,4,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,1,yes,B,C,1,0,0,0,1,0,0,1,0,NA,2,3,1,4,4,3,4,5,NA,6,2,1967,2,1,2,0,1,NA,6,5,1025,4,3,choice_18,2,90,70,0,100,150,0,4,6,0,100,150,0,100,50,0,200,400,200,400,400,200,200,200,100,200,200,100,100,200,200,200,200,200,100,200,100,4,2,4,2,2
655,1,3,4,2,3,3,4,2,5,4,4,4,3,5,3,6,4,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,yes,A,C,4,0,1,0,0,0,0,0,0,NA,2,1,3,4,3,4,4,4,NA,45,2,1948,1,1,2,0,1,NA,6,2,504,6,3,choice_13,3,50,70,0,100,150,0,4,6,0,150,100,0,25,100,0,300,400,200,300,300,200,100,200,100,200,200,200,200,200,200,200,200,100,200,200,200,3,2,4,3,3
655,1,3,4,2,3,3,4,2,5,4,4,4,3,5,3,6,4,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,yes,A,C,4,0,1,0,0,0,0,0,0,NA,2,1,3,4,3,4,4,4,NA,45,2,1948,1,1,2,0,1,NA,6,2,504,6,3,choice_14,3,90,70,0,100,50,0,2,4,0,150,50,0,50,25,0,300,400,200,300,300,200,100,200,100,200,200,200,200,200,200,200,200,100,200,200,200,3,2,4,3,3
655,1,3,4,2,3,3,4,2,5,4,4,4,3,5,3,6,4,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,yes,A,C,4,0,1,0,0,0,0,0,0,NA,2,1,3,4,3,4,4,4,NA,45,2,1948,1,1,2,0,1,NA,6,2,504,6,3,choice_15,3,70,50,0,100,50,0,6,2,0,50,100,0,200,50,0,300,400,200,300,300,200,100,200,100,200,200,200,200,200,200,200,200,100,200,200,200,3,2,4,3,3
655,1,3,4,2,3,3,4,2,5,4,4,4,3,5,3,6,4,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,yes,A,C,4,0,1,0,0,0,0,0,0,NA,2,1,3,4,3,4,4,4,NA,45,2,1948,1,1,2,0,1,NA,6,2,504,6,3,choice_16,3,50,90,0,50,100,0,6,4,0,50,150,0,100,200,0,300,400,200,300,300,200,100,200,100,200,200,200,200,200,200,200,200,100,200,200,200,3,2,4,3,3
655,1,3,4,2,3,3,4,2,5,4,4,4,3,5,3,6,4,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,yes,A,C,4,0,1,0,0,0,0,0,0,NA,2,1,3,4,3,4,4,4,NA,45,2,1948,1,1,2,0,1,NA,6,2,504,6,3,choice_17,3,90,50,0,50,150,0,6,2,0,50,150,0,50,100,0,300,400,200,300,300,200,100,200,100,200,200,200,200,200,200,200,200,100,200,200,200,3,2,4,3,3
655,1,3,4,2,3,3,4,2,5,4,4,4,3,5,3,6,4,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,yes,A,C,4,0,1,0,0,0,0,0,0,NA,2,1,3,4,3,4,4,4,NA,45,2,1948,1,1,2,0,1,NA,6,2,504,6,3,choice_18,3,90,70,0,100,150,0,4,6,0,100,150,0,100,50,0,300,400,200,300,300,200,100,200,100,200,200,200,200,200,200,200,200,100,200,200,200,3,2,4,3,3
656,1,3,4,2,3,4,4,3,4,4,3,3,3,4,3,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,no,B,D,2,0,1,0,0,0,1,0,0,NA,1,3,4,2,4,4,4,3,NA,77,3,1952,1,1,2,0,1,NA,6,4,389,6,3,choice_13,1,50,70,0,100,150,0,4,6,0,150,100,0,25,100,0,300,400,200,300,400,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,3,2,4,3,2
656,1,3,4,2,3,4,4,3,4,4,3,3,3,4,3,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,no,B,D,2,0,1,0,0,0,1,0,0,NA,1,3,4,2,4,4,4,3,NA,77,3,1952,1,1,2,0,1,NA,6,4,389,6,3,choice_14,2,90,70,0,100,50,0,2,4,0,150,50,0,50,25,0,300,400,200,300,400,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,3,2,4,3,2
656,1,3,4,2,3,4,4,3,4,4,3,3,3,4,3,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,no,B,D,2,0,1,0,0,0,1,0,0,NA,1,3,4,2,4,4,4,3,NA,77,3,1952,1,1,2,0,1,NA,6,4,389,6,3,choice_15,2,70,50,0,100,50,0,6,2,0,50,100,0,200,50,0,300,400,200,300,400,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,3,2,4,3,2
656,1,3,4,2,3,4,4,3,4,4,3,3,3,4,3,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,no,B,D,2,0,1,0,0,0,1,0,0,NA,1,3,4,2,4,4,4,3,NA,77,3,1952,1,1,2,0,1,NA,6,4,389,6,3,choice_16,1,50,90,0,50,100,0,6,4,0,50,150,0,100,200,0,300,400,200,300,400,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,3,2,4,3,2
656,1,3,4,2,3,4,4,3,4,4,3,3,3,4,3,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,no,B,D,2,0,1,0,0,0,1,0,0,NA,1,3,4,2,4,4,4,3,NA,77,3,1952,1,1,2,0,1,NA,6,4,389,6,3,choice_17,1,90,50,0,50,150,0,6,2,0,50,150,0,50,100,0,300,400,200,300,400,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,3,2,4,3,2
656,1,3,4,2,3,4,4,3,4,4,3,3,3,4,3,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,no,B,D,2,0,1,0,0,0,1,0,0,NA,1,3,4,2,4,4,4,3,NA,77,3,1952,1,1,2,0,1,NA,6,4,389,6,3,choice_18,2,90,70,0,100,150,0,4,6,0,100,150,0,100,50,0,300,400,200,300,400,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,3,2,4,3,2
657,1,4,4,3,5,4,4,4,5,5,5,5,5,4,5,4,3,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,no,A,D,2,0,0,0,0,0,0,0,1,I wasn't aware of the issue prior to the survey,1,3,2,4,4,5,5,3,NA,7,4,1982,2,5,1,0,2,NA,7,2,721,3,3,choice_13,2,50,70,0,100,150,0,4,6,0,150,100,0,25,100,0,400,400,300,500,400,200,200,100,200,200,200,100,200,200,200,200,200,200,100,100,200,2,2,3,1,2
657,1,4,4,3,5,4,4,4,5,5,5,5,5,4,5,4,3,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,no,A,D,2,0,0,0,0,0,0,0,1,I wasn't aware of the issue prior to the survey,1,3,2,4,4,5,5,3,NA,7,4,1982,2,5,1,0,2,NA,7,2,721,3,3,choice_14,1,90,70,0,100,50,0,2,4,0,150,50,0,50,25,0,400,400,300,500,400,200,200,100,200,200,200,100,200,200,200,200,200,200,100,100,200,2,2,3,1,2
